longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,60882.0,INLAND
-118.6,34.13,20.0,14291.0,1934.0,5452.0,1875.0,9.1232,487854.84,<1H OCEAN
-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,147379.0,<1H OCEAN
-120.68,35.25,16.0,4208.0,897.0,1634.0,806.0,2.2868,219830.01,NEAR OCEAN
-122.3,37.56,36.0,1379.0,228.0,750.0,227.0,5.5381,343886.02,NEAR OCEAN
-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,50619.0,INLAND
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,122612.0,NEAR BAY
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,351813.11,NEAR OCEAN
-121.57,39.76,20.0,1384.0,257.0,557.0,232.0,2.0882,83448.0,INLAND
-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,53654.0,INLAND
-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,239635.01,<1H OCEAN
-119.71,34.41,31.0,1034.0,319.0,997.0,308.0,2.6538,239976.0,NEAR OCEAN
-118.43,37.4,19.0,2460.0,405.0,1225.0,425.0,4.1576,140774.0,INLAND
-117.29,34.12,47.0,1648.0,432.0,1308.0,385.0,1.2069,70593.0,INLAND
-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,254415.02,<1H OCEAN
-117.38,34.12,17.0,5959.0,1208.0,4115.0,1088.0,2.4053,114852.0,INLAND
-117.94,33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,207079.0,<1H OCEAN
-118.98,36.06,33.0,2043.0,443.0,1497.0,417.0,2.343,61394.0,INLAND
-118.49,34.27,33.0,3047.0,527.0,1578.0,507.0,4.58,230384.0,<1H OCEAN
-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,96077.0,INLAND
-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3.5861,141123.0,NEAR OCEAN
-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,324306.0,<1H OCEAN
-122.43,37.73,52.0,1142.0,224.0,494.0,206.0,5.0602,304044.04,NEAR BAY
-121.91,36.59,31.0,2034.0,335.0,966.0,322.0,4.6964,282791.0,NEAR OCEAN
-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,143736.0,<1H OCEAN
-117.59,33.67,29.0,1223.0,215.0,633.0,204.0,6.5143,342190.22,<1H OCEAN
-118.33,33.91,39.0,1224.0,312.0,1106.0,333.0,3.3491,182859.0,<1H OCEAN
-121.64,36.8,18.0,5915.0,1000.0,2975.0,975.0,4.5812,245263.0,<1H OCEAN
-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,330458.02,NEAR BAY
-122.42,37.8,52.0,1777.0,486.0,932.0,427.0,3.3643,482695.7,NEAR BAY
-118.39,34.17,26.0,3345.0,818.0,1599.0,773.0,3.3516,272682.01,<1H OCEAN
-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,114119.0,INLAND
-124.14,40.78,35.0,2426.0,423.0,982.0,432.0,3.4219,91465.0,NEAR OCEAN
-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,221750.0,<1H OCEAN
-122.41,37.75,52.0,3065.0,622.0,1405.0,606.0,3.7813,279518.0,NEAR BAY
-117.39,33.93,26.0,3014.0,494.0,1832.0,485.0,4.8333,148349.0,INLAND
-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,141126.0,INLAND
-121.91,37.29,36.0,945.0,149.0,371.0,158.0,5.6266,326529.06,<1H OCEAN
-114.65,32.79,21.0,44.0,33.0,64.0,27.0,0.8571,55642.0,INLAND
-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,376306.07,<1H OCEAN
-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337,145512.0,INLAND
-117.85,33.61,14.0,4340.0,741.0,1505.0,670.0,7.5674,322894.04,<1H OCEAN
-122.01,36.98,47.0,2403.0,517.0,1144.0,455.0,2.5954,236934.0,NEAR OCEAN
-118.2,33.93,40.0,1929.0,417.0,1780.0,419.0,3.4402,151440.0,<1H OCEAN
-121.91,36.62,40.0,1292.0,271.0,504.0,230.0,2.475,216887.0,<1H OCEAN
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,170211.0,<1H OCEAN
-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,285775.01,<1H OCEAN
-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,107907.0,<1H OCEAN
-118.19,34.02,40.0,474.0,124.0,546.0,121.0,2.3438,135555.0,<1H OCEAN
-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,182641.0,INLAND
-117.63,33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139,206604.0,<1H OCEAN
-121.71,38.72,32.0,710.0,155.0,550.0,154.0,2.8882,114013.0,INLAND
-121.88,37.67,25.0,2244.0,301.0,937.0,324.0,6.4524,276520.01,INLAND
-118.37,34.21,36.0,1392.0,326.0,1181.0,303.0,3.1563,167255.0,<1H OCEAN
-118.25,34.01,43.0,1575.0,475.0,1980.0,469.0,1.7425,106172.0,<1H OCEAN
-117.79,35.21,4.0,2.0,2.0,6.0,2.0,2.375,221745.23,INLAND
-118.24,34.03,52.0,142.0,47.0,137.0,45.0,1.8333,167588.0,<1H OCEAN
-120.99,37.66,46.0,1750.0,347.0,754.0,356.0,2.9137,112687.0,INLAND
-122.56,37.97,52.0,1833.0,324.0,735.0,306.0,4.6944,340599.05,NEAR BAY
-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,307423.06,NEAR BAY
-121.91,37.93,13.0,1610.0,198.0,703.0,217.0,8.7059,329894.01,INLAND
-118.43,33.99,43.0,2483.0,548.0,1212.0,493.0,4.0189,348458.07,<1H OCEAN
-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,1.8571,62498.0,INLAND
-118.28,34.0,48.0,1514.0,376.0,1353.0,344.0,2.1607,116868.0,<1H OCEAN
-118.15,34.11,52.0,1000.0,192.0,363.0,158.0,4.2981,242769.0,<1H OCEAN
-121.99,36.98,40.0,1104.0,224.0,669.0,215.0,4.3409,242153.0,NEAR OCEAN
-118.87,34.2,26.0,1924.0,245.0,775.0,244.0,7.001,359788.04,<1H OCEAN
-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,283689.0,NEAR OCEAN
-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111,311562.01,NEAR OCEAN
-118.95,34.17,23.0,2630.0,404.0,1184.0,385.0,5.2955,309206.07,<1H OCEAN
-122.72,38.45,41.0,1743.0,373.0,780.0,357.0,3.1467,170300.0,<1H OCEAN
-122.86,38.42,38.0,1166.0,223.0,584.0,225.0,3.6667,190700.0,<1H OCEAN
-121.79,38.67,30.0,2602.0,401.0,981.0,405.0,4.7222,180835.0,INLAND
-119.19,34.22,26.0,3175.0,736.0,2460.0,775.0,3.125,201942.0,NEAR OCEAN
-121.7,38.65,22.0,1360.0,282.0,808.0,229.0,2.4167,100159.0,INLAND
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,88911.0,INLAND
-121.91,36.6,35.0,2605.0,410.0,1110.0,406.0,5.5519,329024.01,NEAR OCEAN
-117.68,33.48,15.0,1786.0,299.0,727.0,293.0,5.0527,267933.05,<1H OCEAN
-121.28,38.14,38.0,2803.0,500.0,1223.0,509.0,4.119,155565.0,INLAND
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,220898.01,<1H OCEAN
-117.13,32.96,15.0,2267.0,292.0,1180.0,289.0,6.712,279370.01,<1H OCEAN
-122.38,41.43,45.0,2245.0,448.0,1155.0,421.0,1.6509,61756.0,INLAND
-122.04,37.99,36.0,2765.0,495.0,1478.0,441.0,4.125,158369.0,NEAR BAY
-121.81,38.84,37.0,352.0,65.0,238.0,67.0,2.8542,135159.0,INLAND
-122.31,37.56,45.0,1685.0,321.0,815.0,314.0,4.2955,306947.0,NEAR OCEAN
-118.28,33.82,30.0,3615.0,760.0,2813.0,752.0,5.3849,247608.03,<1H OCEAN
-122.64,38.25,31.0,2554.0,515.0,1507.0,533.0,3.8,207975.0,<1H OCEAN
-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,237127.0,<1H OCEAN
-117.06,32.71,11.0,2397.0,523.0,1566.0,514.0,3.8687,130233.0,NEAR OCEAN
-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,340158.07,NEAR BAY
-118.11,34.01,41.0,815.0,252.0,775.0,231.0,2.2847,167326.0,<1H OCEAN
-118.23,34.09,41.0,438.0,201.0,690.0,161.0,2.0476,159737.0,<1H OCEAN
-118.2,33.94,44.0,1413.0,298.0,1200.0,307.0,3.5125,161550.0,<1H OCEAN
-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818,351894.01,<1H OCEAN
-118.2,33.94,45.0,1818.0,408.0,1705.0,373.0,4.0441,162383.0,<1H OCEAN
-122.87,38.61,23.0,2676.0,521.0,1456.0,500.0,3.7361,194777.0,<1H OCEAN
-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5,160144.0,<1H OCEAN
-118.38,33.81,36.0,1018.0,148.0,329.0,169.0,10.5045,500001.0,NEAR OCEAN
-118.2,34.12,41.0,1908.0,503.0,1557.0,453.0,2.9194,172962.0,<1H OCEAN
-122.36,37.92,52.0,215.0,41.0,126.0,43.0,1.3929,120545.0,NEAR BAY
-118.44,34.18,36.0,2077.0,496.0,1206.0,528.0,2.2326,214304.0,<1H OCEAN
-117.81,33.63,17.0,4477.0,610.0,1798.0,612.0,8.1093,358829.02,<1H OCEAN
-122.22,38.08,37.0,4590.0,857.0,2920.0,832.0,3.436,137249.0,NEAR BAY
-117.08,32.63,33.0,2891.0,793.0,1607.0,754.0,2.1281,138388.01,NEAR OCEAN
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,62693.0,INLAND
-124.16,40.78,50.0,2285.0,403.0,837.0,353.0,2.5417,93024.01,NEAR OCEAN
-118.35,34.13,39.0,1610.0,278.0,511.0,278.0,4.3333,432309.19,<1H OCEAN
-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,363970.11,NEAR BAY
-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,165338.0,INLAND
-122.59,38.43,20.0,2791.0,546.0,785.0,512.0,3.4561,192395.0,<1H OCEAN
-118.38,34.04,31.0,2846.0,727.0,2120.0,672.0,2.7226,252378.01,<1H OCEAN
-117.96,33.87,35.0,1972.0,367.0,1152.0,356.0,3.7222,190392.0,<1H OCEAN
-118.19,34.02,44.0,2702.0,770.0,3260.0,721.0,2.3575,144464.0,<1H OCEAN
-122.0,38.36,34.0,2735.0,539.0,1390.0,491.0,2.7262,102023.0,INLAND
-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904,152390.0,NEAR OCEAN
-121.78,37.68,17.0,3112.0,872.0,1392.0,680.0,3.0222,155762.0,INLAND
-121.26,38.68,4.0,3080.0,827.0,1195.0,683.0,2.7477,133574.0,INLAND
-117.72,33.61,26.0,2033.0,463.0,618.0,450.0,2.5685,129676.01,<1H OCEAN
-121.38,38.69,35.0,2943.0,554.0,1460.0,510.0,2.6713,110428.0,INLAND
-120.95,39.93,26.0,2023.0,385.0,922.0,365.0,2.8125,79225.0,INLAND
-122.47,37.5,18.0,2297.0,416.0,1086.0,381.0,4.875,390451.1,NEAR OCEAN
-118.02,33.76,27.0,2905.0,587.0,1781.0,561.0,4.25,201264.0,<1H OCEAN
-122.49,37.74,52.0,2189.0,433.0,1147.0,420.0,3.4583,313387.0,NEAR OCEAN
-118.19,33.97,30.0,1790.0,556.0,1827.0,520.0,1.7562,162643.0,<1H OCEAN
-118.02,33.84,35.0,3473.0,563.0,2091.0,580.0,4.4821,201286.0,<1H OCEAN
-117.31,34.04,5.0,2785.0,577.0,1310.0,536.0,3.39,126439.0,INLAND
-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,177234.0,<1H OCEAN
-119.2,34.26,25.0,2203.0,367.0,1194.0,377.0,5.4087,273930.02,NEAR OCEAN
-117.99,33.84,31.0,2982.0,547.0,1895.0,570.0,4.9115,204268.0,<1H OCEAN
-118.2,34.13,52.0,2035.0,459.0,2589.0,438.0,3.5349,189100.0,<1H OCEAN
-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,161064.0,<1H OCEAN
-118.11,34.08,42.0,3172.0,644.0,1829.0,642.0,3.3966,213694.0,<1H OCEAN
-117.97,33.83,16.0,2035.0,564.0,1118.0,503.0,3.2546,197078.0,<1H OCEAN
-117.15,32.76,37.0,1921.0,502.0,811.0,472.0,2.75,196279.0,NEAR OCEAN
-117.81,33.66,20.0,2851.0,490.0,1192.0,463.0,5.8752,285377.0,<1H OCEAN
-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635,152904.0,<1H OCEAN
-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,128807.0,NEAR BAY
-119.78,36.8,34.0,3426.0,623.0,1938.0,647.0,2.8994,75806.0,INLAND
-122.01,37.53,27.0,1890.0,303.0,889.0,314.0,5.7057,267520.0,NEAR BAY
-118.89,34.22,20.0,3878.0,665.0,1651.0,591.0,5.5402,284507.0,<1H OCEAN
-124.17,40.77,30.0,1895.0,366.0,990.0,359.0,2.2227,75227.0,NEAR OCEAN
-120.96,37.67,17.0,2434.0,511.0,1558.0,546.0,2.9219,116590.0,INLAND
-122.14,37.73,52.0,2024.0,320.0,823.0,334.0,5.0,279612.08,NEAR BAY
-121.62,39.15,36.0,2321.0,455.0,1168.0,489.0,3.0962,104600.0,INLAND
-116.54,33.87,16.0,3648.0,1035.0,1687.0,581.0,1.9167,94618.0,INLAND
-118.41,34.0,35.0,684.0,161.0,381.0,159.0,2.8393,291436.01,<1H OCEAN
-118.14,33.79,23.0,2573.0,688.0,1478.0,604.0,3.4833,233111.02,NEAR OCEAN
-117.96,33.85,35.0,1175.0,191.0,568.0,186.0,4.125,205234.0,<1H OCEAN
-118.05,33.83,24.0,4316.0,678.0,2286.0,665.0,5.7018,261036.0,<1H OCEAN
-122.14,37.9,32.0,5738.0,746.0,2099.0,732.0,10.3224,496041.95,NEAR BAY
-117.95,34.09,18.0,1179.0,324.0,1296.0,331.0,2.851,167353.0,<1H OCEAN
-117.66,35.61,5.0,5735.0,932.0,2623.0,862.0,4.8494,141953.0,INLAND
-118.22,34.14,52.0,2298.0,406.0,1203.0,387.0,5.5291,343860.01,<1H OCEAN
-118.38,34.04,45.0,767.0,130.0,254.0,118.0,6.2895,421258.4,<1H OCEAN
-118.09,33.89,42.0,991.0,,717.0,219.0,4.0926,182512.0,<1H OCEAN
-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635,127058.0,INLAND
-118.39,34.17,26.0,6429.0,1611.0,2806.0,1491.0,3.1929,259347.02,<1H OCEAN
-121.38,36.85,13.0,4115.0,782.0,2903.0,747.0,3.7316,211741.0,INLAND
-122.1,37.66,36.0,1305.0,225.0,768.0,234.0,4.275,196401.0,NEAR BAY
-122.43,37.43,17.0,11999.0,2249.0,5467.0,1989.0,4.8405,407627.16,NEAR OCEAN
-117.3,33.07,16.0,3147.0,765.0,2165.0,690.0,3.5585,237692.01,NEAR OCEAN
-122.49,37.59,35.0,2683.0,475.0,1498.0,484.0,5.1282,300416.0,NEAR OCEAN
-118.31,34.05,40.0,1667.0,365.0,1161.0,384.0,3.1406,190905.0,<1H OCEAN
-118.42,34.0,45.0,1807.0,355.0,883.0,371.0,5.0357,359024.04,<1H OCEAN
-122.02,37.59,18.0,1165.0,333.0,855.0,319.0,3.6923,201202.0,NEAR BAY
-116.39,33.72,19.0,7646.0,1618.0,2496.0,1075.0,3.5569,160566.04,INLAND
-124.15,40.78,41.0,2127.0,358.0,911.0,349.0,3.1711,114085.0,NEAR OCEAN
-119.29,34.44,34.0,4314.0,878.0,2361.0,831.0,3.2279,253430.0,NEAR OCEAN
-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,3.25,198667.01,NEAR BAY
-117.44,33.93,33.0,1371.0,236.0,715.0,227.0,4.375,133990.0,INLAND
-117.99,34.06,32.0,2491.0,616.0,2660.0,595.0,2.564,150228.0,INLAND
-122.29,37.81,46.0,12.0,4.0,18.0,7.0,0.4999,230880.13,NEAR BAY
-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603,335832.02,<1H OCEAN
-121.82,37.73,47.0,127.0,23.0,51.0,21.0,4.3472,154052.0,INLAND
-122.03,37.54,16.0,4458.0,856.0,3038.0,870.0,5.0739,240644.0,NEAR BAY
-122.7,38.45,39.0,2015.0,335.0,640.0,315.0,4.1734,243770.0,<1H OCEAN
-117.31,34.14,44.0,1487.0,273.0,972.0,281.0,3.2292,101627.0,INLAND
-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784,150411.0,INLAND
-121.99,38.27,16.0,4138.0,758.0,1762.0,723.0,3.1979,132148.0,INLAND
-118.22,33.92,32.0,1263.0,333.0,1789.0,346.0,1.9957,112531.0,<1H OCEAN
-117.92,34.06,35.0,2894.0,467.0,1420.0,479.0,5.184,220087.0,<1H OCEAN
-119.85,36.97,13.0,2872.0,477.0,1607.0,481.0,4.475,107099.0,INLAND
-118.27,34.14,10.0,1060.0,332.0,1025.0,288.0,3.0074,216929.0,<1H OCEAN
-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,159010.0,<1H OCEAN
-118.48,34.04,49.0,3780.0,741.0,1435.0,690.0,4.3158,438403.34,<1H OCEAN
-117.99,33.84,34.0,2079.0,343.0,1379.0,352.0,5.103,210520.0,<1H OCEAN
-121.25,39.17,9.0,999.0,189.0,411.0,176.0,2.125,102107.0,INLAND
-117.05,32.67,32.0,4227.0,785.0,2842.0,795.0,3.9646,145190.0,NEAR OCEAN
-121.29,37.97,52.0,2995.0,555.0,1392.0,503.0,1.7794,90680.0,INLAND
-117.08,33.82,6.0,1771.0,293.0,935.0,279.0,4.065,153594.0,INLAND
-118.29,33.99,43.0,1902.0,398.0,1153.0,363.0,1.9375,100973.0,<1H OCEAN
-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325,108155.0,INLAND
-118.38,33.96,44.0,2395.0,458.0,1287.0,450.0,4.6923,324645.0,<1H OCEAN
-117.18,32.78,21.0,4185.0,1018.0,3122.0,993.0,3.0481,209436.0,NEAR OCEAN
-118.14,34.01,46.0,1746.0,447.0,1296.0,392.0,2.3929,171326.0,<1H OCEAN
-122.34,37.59,44.0,1395.0,269.0,736.0,288.0,5.6206,348281.07,NEAR OCEAN
-121.8,37.69,17.0,3956.0,639.0,2222.0,662.0,5.4324,216885.0,INLAND
-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,5.615,295498.0,NEAR BAY
-122.22,38.1,38.0,931.0,181.0,566.0,207.0,3.0221,137059.0,NEAR BAY
-118.04,34.1,39.0,2302.0,412.0,1590.0,406.0,4.8017,266145.0,INLAND
-118.21,33.83,38.0,793.0,193.0,601.0,187.0,2.8837,174790.0,NEAR OCEAN
-118.27,34.24,30.0,2180.0,369.0,1050.0,390.0,6.3688,349514.08,<1H OCEAN
-119.12,36.05,27.0,1575.0,321.0,1063.0,317.0,2.1477,62717.0,INLAND
-118.11,33.75,24.0,1608.0,314.0,592.0,314.0,5.0926,392885.27,NEAR OCEAN
-117.94,33.67,26.0,2552.0,314.0,925.0,323.0,8.1839,364093.08,<1H OCEAN
-118.54,34.28,18.0,5481.0,780.0,2477.0,764.0,6.7248,318158.05,<1H OCEAN
-122.04,37.35,28.0,3250.0,485.0,1328.0,473.0,7.4729,421131.21,<1H OCEAN
-121.99,37.36,32.0,1754.0,324.0,917.0,330.0,4.6761,251204.0,<1H OCEAN
-117.39,34.04,27.0,2919.0,549.0,1841.0,564.0,2.8682,106482.0,INLAND
-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,190106.01,NEAR BAY
-121.54,38.58,30.0,4648.0,1252.0,2524.0,1089.0,1.3177,94280.0,INLAND
-118.29,34.02,21.0,1641.0,491.0,1526.0,453.0,2.087,133971.0,<1H OCEAN
-117.87,33.83,27.0,2287.0,,1140.0,351.0,5.6163,277332.02,<1H OCEAN
-118.17,34.03,31.0,1014.0,252.0,1064.0,247.0,2.4167,142140.0,<1H OCEAN
-121.24,38.78,11.0,1851.0,352.0,1049.0,369.0,3.5288,141512.0,INLAND
-118.13,34.13,39.0,2099.0,397.0,1500.0,380.0,4.8304,257742.04,<1H OCEAN
-117.09,32.76,29.0,1650.0,496.0,882.0,445.0,2.2287,142408.0,NEAR OCEAN
-120.84,35.32,17.0,4197.0,802.0,1656.0,732.0,3.526,263424.0,NEAR OCEAN
-121.85,37.26,16.0,2312.0,303.0,1158.0,295.0,7.4323,352730.06,<1H OCEAN
-117.18,32.95,4.0,19001.0,2688.0,8980.0,2441.0,6.3237,289694.01,<1H OCEAN
-116.45,33.8,9.0,5534.0,1206.0,2283.0,1008.0,3.6161,142353.02,INLAND
-117.25,33.0,14.0,2518.0,458.0,931.0,414.0,5.8393,373620.19,NEAR OCEAN
-122.13,37.68,43.0,1676.0,340.0,924.0,328.0,3.6,178161.0,NEAR BAY
-121.94,37.34,42.0,2174.0,420.0,1304.0,464.0,3.1429,231020.0,<1H OCEAN
-121.86,37.66,22.0,3634.0,664.0,1699.0,640.0,4.1597,217087.0,INLAND
-117.76,34.06,30.0,1700.0,504.0,1719.0,459.0,2.227,114379.0,INLAND
-117.02,32.7,22.0,2756.0,516.0,1849.0,486.0,4.1837,144273.0,NEAR OCEAN
-124.01,40.97,21.0,1513.0,319.0,943.0,301.0,3.538,116751.0,<1H OCEAN
-122.94,38.49,37.0,3169.0,719.0,777.0,344.0,2.7072,150459.0,<1H OCEAN
-117.26,33.19,4.0,2342.0,595.0,1518.0,545.0,2.9469,186039.0,NEAR OCEAN
-117.59,34.02,14.0,1463.0,261.0,881.0,245.0,4.7857,152244.0,INLAND
-122.19,37.82,32.0,1835.0,264.0,635.0,263.0,8.317,416334.06,NEAR BAY
-122.44,37.75,52.0,3114.0,637.0,1144.0,591.0,4.0,353702.01,NEAR BAY
-118.28,34.01,46.0,441.0,167.0,621.0,144.0,1.8824,117148.0,<1H OCEAN
-117.15,32.72,51.0,1321.0,,781.0,499.0,1.3071,156542.0,NEAR OCEAN
-122.43,37.72,50.0,2912.0,562.0,1989.0,537.0,3.6667,245445.0,NEAR BAY
-117.86,34.24,52.0,803.0,267.0,628.0,225.0,4.1932,223851.0,INLAND
-121.45,37.72,2.0,2239.0,321.0,766.0,219.0,5.75,204130.0,INLAND
-118.67,34.27,15.0,3221.0,659.0,1390.0,607.0,3.5313,205809.0,<1H OCEAN
-118.32,34.09,44.0,2666.0,,2297.0,726.0,1.676,214460.01,<1H OCEAN
-122.2,37.88,36.0,1065.0,160.0,398.0,155.0,7.7736,421027.16,NEAR BAY
-117.07,32.69,29.0,1429.0,293.0,1091.0,317.0,3.4609,123586.0,NEAR OCEAN
-120.9,39.95,20.0,1349.0,238.0,601.0,203.0,3.5417,101184.0,INLAND
-118.48,34.26,36.0,1770.0,296.0,938.0,304.0,5.749,258693.0,<1H OCEAN
-118.54,34.22,34.0,2193.0,513.0,1299.0,497.0,3.6187,218977.0,<1H OCEAN
-121.84,37.66,13.0,13182.0,2074.0,4847.0,1950.0,5.6417,240706.0,INLAND
-119.69,36.38,25.0,1688.0,302.0,879.0,277.0,3.3214,92093.0,INLAND
-118.11,33.92,32.0,1016.0,190.0,729.0,177.0,4.3,184350.0,<1H OCEAN
-120.69,36.84,18.0,902.0,195.0,771.0,174.0,2.2083,80098.0,INLAND
-118.23,33.76,21.0,49.0,14.0,29.0,16.0,5.0,318864.09,NEAR OCEAN
-122.27,37.78,45.0,1169.0,263.0,723.0,286.0,3.9444,224250.02,NEAR BAY
-117.72,33.53,14.0,1672.0,295.0,704.0,293.0,5.1129,295191.05,<1H OCEAN
-117.18,32.69,37.0,3112.0,716.0,1304.0,674.0,3.2121,330679.12,NEAR OCEAN
-119.78,36.31,14.0,1287.0,291.0,737.0,269.0,3.1667,81739.0,INLAND
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,124684.0,NEAR BAY
-119.56,36.1,25.0,1093.0,262.0,893.0,252.0,2.13,61798.0,INLAND
-118.27,34.0,43.0,1258.0,381.0,1276.0,358.0,1.8917,106898.0,<1H OCEAN
-121.79,38.01,17.0,4032.0,814.0,1749.0,618.0,3.1728,145107.0,INLAND
-118.49,34.01,28.0,651.0,252.0,333.0,174.0,1.9722,292891.0,<1H OCEAN
-121.77,37.68,44.0,495.0,112.0,277.0,109.0,2.6667,150952.0,INLAND
-118.39,34.28,24.0,4694.0,820.0,3566.0,777.0,4.4818,212936.0,<1H OCEAN
-118.02,33.83,26.0,3616.0,892.0,2257.0,821.0,3.1497,198250.0,<1H OCEAN
-118.21,33.79,44.0,121.0,29.0,153.0,30.0,2.1964,159102.03,NEAR OCEAN
-121.44,38.58,42.0,2334.0,435.0,892.0,446.0,3.0208,99678.0,INLAND
-117.86,33.87,19.0,1591.0,279.0,891.0,237.0,5.6573,260151.0,<1H OCEAN
-118.35,34.08,52.0,2877.0,721.0,1186.0,704.0,3.2645,338990.09,<1H OCEAN
-122.38,40.54,36.0,1216.0,240.0,647.0,228.0,2.6944,96283.0,INLAND
-119.79,34.44,25.0,1479.0,314.0,977.0,309.0,4.1797,286008.03,NEAR OCEAN
-121.27,37.96,52.0,583.0,114.0,310.0,93.0,2.5625,94402.0,INLAND
-120.02,39.24,32.0,1347.0,444.0,825.0,303.0,1.8269,98168.0,INLAND
-120.15,39.2,14.0,1382.0,242.0,141.0,66.0,4.1016,177970.01,INLAND
-118.31,33.88,32.0,2421.0,671.0,1491.0,587.0,3.5644,237439.0,<1H OCEAN
-117.99,34.0,26.0,2988.0,397.0,1371.0,415.0,6.6988,331763.03,<1H OCEAN
-122.0,38.23,1.0,2062.0,343.0,872.0,268.0,5.2636,173545.0,INLAND
-122.07,37.91,28.0,1731.0,295.0,810.0,295.0,5.0391,264429.05,NEAR BAY
-117.42,34.1,18.0,3977.0,809.0,2231.0,742.0,4.1399,133300.0,INLAND
-118.14,34.01,42.0,1973.0,510.0,1841.0,502.0,2.5326,166868.0,<1H OCEAN
-118.46,34.42,25.0,2988.0,525.0,1884.0,513.0,4.7007,202205.0,<1H OCEAN
-117.31,34.44,10.0,1731.0,299.0,1056.0,312.0,3.6007,121119.0,INLAND
-121.89,37.67,19.0,2034.0,288.0,852.0,295.0,6.5285,301617.0,INLAND
-117.21,33.95,5.0,8403.0,1240.0,3962.0,1150.0,5.2174,174956.0,INLAND
-121.65,39.32,40.0,812.0,154.0,374.0,142.0,2.7891,95979.0,INLAND
-118.18,33.82,52.0,2618.0,472.0,943.0,440.0,3.7895,254170.01,NEAR OCEAN
-117.83,33.77,26.0,4931.0,853.0,2249.0,818.0,4.275,246678.0,<1H OCEAN
-117.2,32.85,26.0,2298.0,549.0,980.0,555.0,2.4207,217245.0,NEAR OCEAN
-122.32,37.92,28.0,4649.0,977.0,2606.0,953.0,3.2674,246922.09,NEAR BAY
-118.36,34.17,44.0,2295.0,560.0,1543.0,528.0,2.3851,222412.01,<1H OCEAN
-118.38,33.84,25.0,5775.0,1149.0,2637.0,1117.0,5.4968,355393.02,<1H OCEAN
-122.08,37.37,29.0,1229.0,,707.0,194.0,7.1108,450553.49,NEAR BAY
